treeid,featureid,icon,lat,lon,Common name,Scientific name,Height class,Diameter at breast height,Age class,Canopy radius,Tree Asset Value, Scientific name,Additional taxonomy,Tree information
389,275469,478ba3,41.794503543,-87.599833244,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,10.1 in.,Semi-mature,15 ft.,"$2,252.27",,,
390,275470,478ba3,41.794370677,-87.599858974,Honeylocust-Thornless Common,Gleditsia triacanthos,Small,7.7 in.,Semi-mature,10 ft.,$935.04,,,
391,275471,014368,41.794296516,-87.599857261,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,18.5 in.,Mature,25 ft.,"$5,397.51",,,
392,275472,478ba3,41.794217747,-87.599845128,Honeylocust-Thornless Common,Gleditsia triacanthos,Small,6.6 in.,Semi-mature,10 ft.,$686.97,,,
393,275473,478ba3,41.794153618,-87.599849485,Honeylocust-Thornless Common,Gleditsia triacanthos,Small,6.4 in.,Semi-mature,10 ft.,$645.97,,,
394,275474,014368,41.794079881,-87.599841999,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,17.2 in.,Mature,25 ft.,"$6,531.82",,,
395,275475,014368,41.794008825,-87.599840646,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,16.9 in.,Mature,25 ft.,"$6,305.96",,,
396,275476,014368,41.793927318,-87.599842236,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,15.8 in.,Mature,20 ft.,"$3,936.99",,,
397,275477,014368,41.793758179,-87.599839444,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,16 in.,Mature,25 ft.,"$4,037.29",,,
398,275478,014368,41.793683914,-87.599837486,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,15.5 in.,Mature,25 ft.,"$3,788.90",,,
399,275479,478ba3,41.793594106,-87.599836851,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,12.7 in.,Semi-mature,25 ft.,"$3,561.11",,,
400,275480,478ba3,41.793524901,-87.599836296,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,14.7 in.,Semi-mature,25 ft.,"$3,407.88",,,
401,275481,014368,41.793445803,-87.599825732,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,15 in.,Mature,25 ft.,"$4,967.75",,,
402,275482,014368,41.793365583,-87.599828928,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,16 in.,Mature,30 ft.,"$5,652.20",,,
403,275483,478ba3,41.793288738,-87.599947425,Hackberry,Celtis occidentalis,Medium,12.2 in.,Semi-mature,20 ft.,"$3,755.69",,,
404,275484,014368,41.793290209,-87.600051812,Hackberry,Celtis occidentalis,Large,20 in.,Mature,25 ft.,"$7,209.44",,,
405,275485,014368,41.793288699,-87.60015993,Hackberry,Celtis occidentalis,Large,19 in.,Mature,25 ft.,"$6,506.52",,,
406,275486,014368,41.793294167,-87.600270524,Hackberry,Celtis occidentalis,Large,21 in.,Mature,25 ft.,"$11,127.77",,,
407,275487,014368,41.793295189,-87.600390508,Hackberry,Celtis occidentalis,Medium,16 in.,Mature,25 ft.,"$4,614.04",,,
408,275488,014368,41.793289764,-87.60048535,Hackberry,Celtis occidentalis,Large,24.5 in.,Mature,35 ft.,"$10,818.67",,,
409,275489,014368,41.793269561,-87.600595711,Hackberry,Celtis occidentalis,Large,27.2 in.,Mature,35 ft.,"$18,668.41",,,
410,275490,478ba3,41.793282684,-87.60071583,Hackberry,Celtis occidentalis,Medium,6.2 in.,Semi-mature,10 ft.,$969.96,,,
411,275491,478ba3,41.793277335,-87.600823126,Hackberry,Celtis occidentalis,Medium,5.2 in.,Semi-mature,6 ft.,$682.30,,,
412,275492,014368,41.793275854,-87.600930015,Hackberry,Celtis occidentalis,Large,29.8 in.,Mature,30 ft.,"$22,407.95",,,
413,275493,014368,41.793269687,-87.601042191,Hackberry,Celtis occidentalis,Large,21.7 in.,Mature,25 ft.,"$11,881.99",,,
414,275494,548931,41.793275124,-87.601128369,Hackberry,Celtis occidentalis,Small,3.4 in.,Young,6 ft.,$208.35,,,
415,275495,478ba3,41.793406402,-87.601164699,Burning Bush,Euonymus alatus,Small,"3 in., 3 in., 3 in., 3 in.",Semi-mature,6 ft.,$567.74,,,
416,275496,014368,41.79335607,-87.60100654,Burning Bush,Euonymus alatus,Small,"5 in., 3 in., 3 in.",Mature,8 ft.,$678.14,,,
418,275497,478ba3,41.793362933,-87.600659794,Crabapple,Malus sp,Small,"4 in., 3 in.",Semi-mature,8 ft.,$551.97,,,
419,275498,478ba3,41.79340063,-87.600514805,Crabapple,Malus sp,Small,8 in.,Semi-mature,8 ft.,"$1,413.05",,,
420,275499,478ba3,41.793463438,-87.600617985,Crabapple,Malus sp,Small,"7 in., 3 in.",Semi-mature,8 ft.,"$1,280.58",,,
421,275500,014368,41.793576044,-87.600492804,Oak-English,,Medium,"13.3 in., 12.4 in.",Mature,15 ft.,"$4,469.63",Quercus robur,,
422,275501,014368,41.793639166,-87.600471568,Oak-English,,Medium,"15.2 in., 12.5 in.",Mature,15 ft.,"$5,235.27",Quercus robur,,
423,275502,014368,41.793566621,-87.600815387,Hackberry,Celtis occidentalis,Large,18.9 in.,Mature,25 ft.,"$6,438.21",,,
424,275503,014368,41.793556331,-87.600830505,Hackberry,Celtis occidentalis,Large,15.9 in.,Mature,25 ft.,"$4,556.55",,,
425,275504,014368,41.793544673,-87.600974858,Ash-Green,Fraxinus pennsylvanica,Medium,18.5 in.,Mature,25 ft.,"$2,313.22",,,
417,275505,478ba3,41.793448637,-87.601084224,Hawthorn,Crataegus sp,Small,"5.8 in., 5.2 in.",Semi-mature,10 ft.,$683.54,,,
701,276460,014368,41.791303097,-87.600153224,Linden-Littleleaf,,Large,16.8 in.,Mature,15 ft.,"$6,231.55",Tilia cordata,,
702,276461,014368,41.791304587,-87.600014856,Linden-Littleleaf,,Large,17.1 in.,Mature,15 ft.,"$6,456.09",Tilia cordata,,
703,276462,014368,41.791321038,-87.599881521,Linden-Littleleaf,,Large,16.5 in.,Mature,15 ft.,"$6,010.98",Tilia cordata,,
704,276463,478ba3,41.791297397,-87.599818865,Euonymus,Euonymus sp,Small,"3 in., 3 in., 2 in.",Semi-mature,8 ft.,"$1,457.21",,,
705,276464,014368,41.79131575,-87.599509698,Linden-Littleleaf,,Large,15.9 in.,Mature,15 ft.,"$5,581.77",Tilia cordata,,
706,276465,014368,41.791371159,-87.599396314,Linden-Littleleaf,,Large,18.2 in.,Mature,15 ft.,"$7,313.42",Tilia cordata,,
707,276466,014368,41.791353006,-87.599261287,Linden-Littleleaf,,Large,14.7 in.,Mature,15 ft.,"$4,771.03",Tilia cordata,,
708,276467,478ba3,41.791325028,-87.598857774,Serviceberry,Amelanchier sp,Small,"2 in., 2 in., 2 in., 2 in., 2 in., 2 in.",Semi-mature,8 ft.,$529.89,,,
709,276468,478ba3,41.791320262,-87.598804342,Ash-White,Fraxinus americana,Medium,10.9 in.,Semi-mature,15 ft.,"$1,606.04",,,
710,276469,478ba3,41.79134615,-87.598680951,Dogwood-Corneliancherry,Cornus mas,Small,"3 in., 2 in., 2 in., 2 in., 2 in., 1 in.",Semi-mature,8 ft.,$656.06,,,
711,276470,478ba3,41.791317922,-87.598632274,Ash-White,Fraxinus americana,Medium,11.7 in.,Semi-mature,15 ft.,"$1,850.44",,,
714,276471,478ba3,41.791138399,-87.598211531,Maple-Norway,Acer platanoides,Medium,10.5 in.,Semi-mature,15 ft.,"$1,064.52",,,
715,276472,478ba3,41.791051038,-87.598178597,Maple-Sugar,Acer saccharum,Small,5.3 in.,Semi-mature,10 ft.,$506.28,,,
716,276473,478ba3,41.790768792,-87.598195418,Maple-Sugar,Acer saccharum,Small,5.1 in.,Semi-mature,10 ft.,$656.31,,,
718,276474,014368,41.790635655,-87.598180029,Maple-Norway,Acer platanoides,Medium,17.4 in.,Mature,25 ft.,"$4,092.62",,,
719,276475,478ba3,41.79056152,-87.598185568,Hawthorn,Crataegus sp,Small,9.5 in.,Semi-mature,10 ft.,"$1,423.30",,,
720,276476,478ba3,41.790452994,-87.598176711,Maple-Sugar,Acer saccharum,Small,6.5 in.,Semi-mature,10 ft.,"$1,066.10",,,
721,276477,014368,41.790400919,-87.598241278,Dogwood-Corneliancherry,Cornus mas,Small,"7 in., 5.5 in., 5.1 in.",Mature,10 ft.,"$2,656.03",,,
722,276478,014368,41.790281343,-87.598193893,Maple-Sugar,Acer saccharum,Medium,15 in.,Mature,20 ft.,"$5,677.43",,,
723,276479,478ba3,41.79018396,-87.598172738,Maple-Sugar,Acer saccharum,Medium,6.1 in.,Semi-mature,10 ft.,$938.92,,,
724,276480,478ba3,41.790336609,-87.598236084,Dogwood-Corneliancherry,Cornus mas,Small,4 in.,Semi-mature,8 ft.,$403.73,,,
725,276481,478ba3,41.790325689,-87.598190476,Dogwood-Corneliancherry,Cornus mas,Small,"6.8 in., 4.3 in., 4 in.",Semi-mature,8 ft.,"$2,037.06",,,
726,276482,478ba3,41.790225943,-87.598236755,Dogwood-Corneliancherry,Cornus mas,Small,"6.9 in., 6 in., 5.3 in., 5 in.",Semi-mature,8 ft.,"$3,449.36",,,
727,276483,478ba3,41.790140594,-87.598193954,Hawthorn,Crataegus sp,Small,"6.2 in., 4.7 in.",Semi-mature,8 ft.,$954.60,,,
728,276484,478ba3,41.790120289,-87.598228661,Hawthorn,Crataegus sp,Small,5.5 in.,Semi-mature,8 ft.,$667.89,,,
729,276485,478ba3,41.790106087,-87.598213821,Hawthorn,Crataegus sp,Small,"4.8 in., 4 in., 4 in.",Semi-mature,8 ft.,"$1,215.22",,,
730,276486,014368,41.790118346,-87.598282094,Dogwood-Corneliancherry,Cornus mas,Small,7.2 in.,Mature,10 ft.,"$1,308.08",,,
731,276487,014368,41.790100977,-87.598427263,Dogwood-Corneliancherry,Cornus mas,Small,"6 in., 4 in.",Mature,10 ft.,"$3,936.35",,,
732,276488,014368,41.790088388,-87.598615946,Dogwood-Corneliancherry,Cornus mas,Small,"6 in., 5 in.",Mature,10 ft.,"$4,617.65",,,
733,276489,014368,41.790097172,-87.598835091,Dogwood-Corneliancherry,Cornus mas,Small,"4.6 in., 4.5 in., 4 in., 4 in., 4 in.",Mature,10 ft.,"$2,256.09",,,
734,276490,014368,41.790083573,-87.598920562,Dogwood-Corneliancherry,Cornus mas,Small,"4 in., 4 in., 4 in., 4 in., 3 in., 3 in.",Mature,10 ft.,"$2,069.11",,,
735,276491,014368,41.790077299,-87.599112514,Dogwood-Corneliancherry,Cornus mas,Medium,"7 in., 6 in., 5 in., 3 in.",Mature,10 ft.,"$3,002.73",,,
736,276492,014368,41.790088916,-87.599146276,Dogwood-Corneliancherry,Cornus mas,Small,"6.2 in., 5 in., 4.6 in., 4 in., 4 in.",Mature,10 ft.,"$2,942.17",,,
654,276493,014368,41.790424586,-87.59981448,Oak-Northern Red,,Large,17 in.,Mature,20 ft.,"$6,380.81",Quercus rubra,,
737,276494,014368,41.790681786,-87.599076739,Hackberry,Celtis occidentalis,Large,23.8 in.,Mature,30 ft.,"$14,293.00",,,
738,276495,548931,41.790790792,-87.599016282,Oak-Bur,,Medium,4.5 in.,Young,6 ft.,$447.10,Quercus macrocarpa,,
739,276496,548931,41.790863605,-87.598974184,Oak-Bur,,Medium,5 in.,Young,6 ft.,$551.97,Quercus macrocarpa,,
740,276497,014368,41.790951908,-87.598999462,Elm-American,,Large,33.9 in.,Mature,45 ft.,"$7,049.86",Ulmus americana,,
741,276498,478ba3,41.791002922,-87.599074578,Burning Bush,Euonymus alatus,Small,3 in.,Semi-mature,6 ft.,$198.71,,,
742,276499,014368,41.791107532,-87.599116556,Euonymus,Euonymus sp,Medium,22 in.,Mature,20 ft.,"$7,632.99",,,
743,276500,014368,41.791035056,-87.598999103,Hawthorn,Crataegus sp,Medium,12.6 in.,Mature,15 ft.,"$2,503.75",,,
744,276501,478ba3,41.790972665,-87.598879067,Oak-Bur,,Medium,5.5 in.,Semi-mature,6 ft.,$667.89,Quercus macrocarpa,,
745,276502,014368,41.790949786,-87.598784084,Ash-White,Fraxinus americana,Medium,17.8 in.,Mature,30 ft.,"$2,569.77",,,
746,276503,478ba3,41.79097053,-87.598738366,Oak-Bur,,Medium,5.9 in.,Semi-mature,8 ft.,$768.57,Quercus macrocarpa,,
747,276504,478ba3,41.790910238,-87.598481538,Euonymus,Euonymus sp,Small,4 in.,Semi-mature,8 ft.,"$1,059.79",,,
748,276505,478ba3,41.79088163,-87.598619645,Oak-Bur,,Small,5.5 in.,Semi-mature,8 ft.,$477.06,Quercus macrocarpa,,
749,276506,014368,41.790841723,-87.598620226,Elm-American,,Large,31 in.,Mature,35 ft.,"$4,243.96",Ulmus americana,,
750,276507,478ba3,41.790808512,-87.598618032,Oak-Bur,,Medium,5.6 in.,Semi-mature,6 ft.,$692.39,Quercus macrocarpa,,
751,276508,014368,41.790672631,-87.598681837,Ash-White,Fraxinus americana,Large,18.2 in.,Mature,25 ft.,"$4,477.60",,,
752,276509,548931,41.790695807,-87.598759956,Oak-Bur,,Small,5 in.,Young,6 ft.,$236.56,Quercus macrocarpa,,
753,276510,014368,41.790673256,-87.598834182,Ash-White,Fraxinus americana,Large,25.8 in.,Mature,35 ft.,"$8,997.92",,,
754,276511,548931,41.790682893,-87.598866087,Oak-Bur,,Small,4.3 in.,Young,6 ft.,$408.24,Quercus macrocarpa,,
755,276512,014368,41.790677421,-87.598934844,Ash-White,Fraxinus americana,Large,21.9 in.,Mature,30 ft.,"$6,483.22",,,
756,276513,014368,41.790501963,-87.598695758,Elm-American,,Large,36.3 in.,Mature,40 ft.,"$5,666.32",Ulmus americana,,
757,276514,014368,41.790438156,-87.598630487,Oak-Pin,,Large,20 in.,Mature,30 ft.,"$8,831.56",Quercus palustris,,
758,276515,014368,41.79050547,-87.598873341,Elm,Ulmus sp,Large,15.4 in.,Mature,20 ft.,"$5,236.23",,,
759,276516,478ba3,41.790465656,-87.599011403,Ash-White,Fraxinus americana,Medium,13 in.,Semi-mature,20 ft.,"$2,284.49",,,
760,276517,014368,41.790307748,-87.598935672,Euonymus,Euonymus sp,Medium,24 in.,Mature,20 ft.,"$9,083.89",,,
579,276518,478ba3,41.790312136,-87.59902576,Lilac-Japanese Tree,,Small,"3 in., 3 in., 3 in., 2 in., 2 in., 2 in.",Semi-mature,6 ft.,$861.08,Syringa reticulata,,
578,276519,478ba3,41.790373087,-87.598786688,Redbud-Eastern,Cercis canadensis,Small,"3 in., 3 in., 2 in., 2 in.",Semi-mature,6 ft.,$574.05,,,
577,276520,478ba3,41.790363658,-87.598863948,Lilac-Japanese Tree,,Small,"4 in., 3 in., 3 in., 2 in., 2 in., 2 in.",Semi-mature,6 ft.,"$1,015.63",Syringa reticulata,,
576,276521,478ba3,41.790290147,-87.598870855,Lilac-Japanese Tree,,Small,"4 in., 4 in., 3 in.",Semi-mature,6 ft.,$905.24,Syringa reticulata,,
761,276522,478ba3,41.788974762,-87.598182678,Maple-Sugar,Acer saccharum,Small,6.1 in.,Semi-mature,10 ft.,$938.92,,,
762,276523,478ba3,41.788878254,-87.598157806,Maple-Sugar,Acer saccharum,Medium,6.4 in.,Semi-mature,10 ft.,"$1,033.55",,,
763,276524,478ba3,41.788754293,-87.598139006,Maple-Sugar,Acer saccharum,Medium,9.6 in.,Semi-mature,15 ft.,"$2,325.48",,,
764,276525,478ba3,41.78868103,-87.598136902,Maple-Sugar,Acer saccharum,Medium,10.8 in.,Semi-mature,15 ft.,"$2,943.18",,,
765,276526,478ba3,41.788600082,-87.598114187,Maple-Sugar,Acer saccharum,Medium,12 in.,Semi-mature,15 ft.,"$3,633.56",,,
766,276527,478ba3,41.788537262,-87.598147206,Maple-Sugar,Acer saccharum,Medium,11.8 in.,Semi-mature,15 ft.,"$3,513.45",,,
767,276528,478ba3,41.788482594,-87.598227736,Viburnum,Viburnum sp,Small,"2 in., 2 in., 2 in.",Semi-mature,6 ft.,$202.77,,,
768,276529,478ba3,41.788360961,-87.5981758,Viburnum,Viburnum sp,Small,"2 in., 2 in., 2 in.",Semi-mature,6 ft.,$202.77,,,
769,276530,478ba3,41.788295372,-87.59813441,Maple-Sugar,Acer saccharum,Medium,11.5 in.,Semi-mature,15 ft.,"$3,337.07",,,
770,276531,014368,41.788215174,-87.598178972,Hawthorn,Crataegus sp,Medium,"6.8 in., 6.5 in., 6 in.",Mature,15 ft.,"$1,963.29",,,
771,276532,478ba3,41.788089752,-87.598136902,Maple-Sugar,Acer saccharum,Medium,12.8 in.,Semi-mature,15 ft.,"$4,134.18",,,
772,276533,478ba3,41.787996449,-87.598117863,Maple-Sugar,Acer saccharum,Medium,9.4 in.,Semi-mature,15 ft.,"$2,229.59",,,
773,276534,478ba3,41.787944794,-87.598114014,Maple-Sugar,Acer saccharum,Medium,9.6 in.,Semi-mature,15 ft.,"$2,325.48",,,
774,276535,478ba3,41.787841797,-87.598167419,Ash-Green,Fraxinus pennsylvanica,Medium,12 in.,Semi-mature,15 ft.,"$1,362.58",,,
775,276536,478ba3,41.787841797,-87.598274231,Maple-Freeman's,Acer x freemanii,Medium,7.3 in.,Semi-mature,8 ft.,"$1,176.59",,,
776,276537,478ba3,41.787834167,-87.598350525,Maple-Norway,Acer platanoides,Medium,14.5 in.,Semi-mature,15 ft.,"$1,705.26",,,
777,276538,478ba3,41.787837982,-87.598480225,Maple-Freeman's,Acer x freemanii,Medium,7.8 in.,Semi-mature,8 ft.,"$1,343.28",,,
778,276539,478ba3,41.787830353,-87.598617554,Ash-Green,Fraxinus pennsylvanica,Medium,14.3 in.,Semi-mature,20 ft.,"$3,224.94",,,
779,276540,478ba3,41.787834167,-87.598754883,Ash-Green,Fraxinus pennsylvanica,Medium,13.6 in.,Semi-mature,25 ft.,"$2,916.94",,,
780,276541,478ba3,41.787834167,-87.598899841,Ash-Green,Fraxinus pennsylvanica,Medium,13.4 in.,Semi-mature,25 ft.,"$2,831.78",,,
781,276542,478ba3,41.787834167,-87.5990448,Ash-Green,Fraxinus pennsylvanica,Medium,8.9 in.,Semi-mature,15 ft.,$749.52,,,
782,276543,478ba3,41.787921906,-87.598754883,Magnolia-Saucer,,Medium,"7 in., 6.8 in.",Semi-mature,15 ft.,"$1,802.40",Magnolia x soulangiana,,
783,276544,478ba3,41.78792572,-87.598800659,Magnolia-Saucer,,Medium,7.7 in.,Semi-mature,15 ft.,"$1,122.05",Magnolia x soulangiana,,
784,276545,478ba3,41.78792572,-87.598861694,Magnolia-Saucer,,Medium,"6.3 in., 6 in., 5.5 in.",Semi-mature,15 ft.,"$2,004.89",Magnolia x soulangiana,,
785,276546,478ba3,41.78792572,-87.598899841,Magnolia-Saucer,,Medium,"6.6 in., 6 in.",Semi-mature,15 ft.,"$1,505.66",Magnolia x soulangiana,,
786,276547,014368,41.787834167,-87.5991745,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,27.3 in.,Mature,30 ft.,"$11,753.71",,,
787,276548,478ba3,41.787837982,-87.59929657,Ash-Green,Fraxinus pennsylvanica,Large,11.7 in.,Semi-mature,20 ft.,"$2,158.84",,,
788,276549,478ba3,41.787820594,-87.599414798,Hackberry,Celtis occidentalis,Medium,5.5 in.,Semi-mature,8 ft.,$545.21,,,
789,276550,478ba3,41.787826538,-87.599510193,Maple-Norway,Acer platanoides,Medium,13.7 in.,Semi-mature,20 ft.,"$2,537.14",,,
790,276551,014368,41.787876129,-87.59954071,Oak-English,,Medium,15 in.,Mature,10 ft.,"$3,041.48",Quercus robur,,
791,276552,014368,41.787872314,-87.599685669,Oak-English,,Large,"16 in., 14 in.",Mature,15 ft.,"$8,554.00",Quercus robur,,
792,276553,014368,41.788017273,-87.598426819,Dogwood-Corneliancherry,Cornus mas,Small,"7.5 in., 5 in.",Mature,10 ft.,"$2,050.18",,,
794,276554,014368,41.78805542,-87.59841156,Dogwood-Corneliancherry,Cornus mas,Small,"7 in., 6.5 in., 6.5 in.",Mature,10 ft.,"$3,368.61",,,
795,276555,478ba3,41.788032532,-87.598358154,Burning Bush,Euonymus alatus,Small,4 in.,Semi-mature,10 ft.,$353.26,,,
796,276556,014368,41.788131714,-87.598396301,Burning Bush,Euonymus alatus,Small,"7 in., 7 in.",Mature,15 ft.,"$2,163.73",,,
797,276557,014368,41.788208008,-87.598403931,Burning Bush,Euonymus alatus,Small,"8.5 in., 5 in.",Mature,10 ft.,"$2,147.17",,,
798,276558,014368,41.788589478,-87.598388672,Burning Bush,Euonymus alatus,Small,"6 in., 4 in.",Mature,10 ft.,"$1,148.10",,,
799,276559,014368,41.788658142,-87.598403931,Burning Bush,Euonymus alatus,Small,"7 in., 3 in.",Mature,10 ft.,"$1,280.58",,,
800,276560,014368,41.788742065,-87.59841156,Burning Bush,Euonymus alatus,Small,"6 in., 5 in., 5 in., 4 in., 4 in.",Mature,10 ft.,"$2,605.31",,,
492,276561,548931,41.791301727,-87.6043396,Elm,Ulmus sp,Medium,4 in.,Young,8 ft.,$108.14,,,
493,276562,548931,41.791294098,-87.60459137,Elm,Ulmus sp,Medium,5 in.,Young,8 ft.,$168.97,,,
494,276563,478ba3,41.791278839,-87.605133057,Elm,Ulmus sp,Medium,5 in.,Semi-mature,8 ft.,$168.97,,,
712,276564,478ba3,41.790430955,-87.602033359,Baldcypress-Common,,Medium,"9 in., 8 in.",Semi-mature,8 ft.,"$3,658.79",Taxodium distichum,,
713,276565,478ba3,41.790561529,-87.602090983,Hawthorn,Crataegus sp,Small,5.1 in.,Semi-mature,8 ft.,$574.27,,,
3701,277353,478ba3,41.784895151,-87.60417386,Ginkgo,Ginkgo biloba,Medium,5 in.,Semi-mature,8 ft.,$551.97,,,
3702,277354,478ba3,41.784896665,-87.604089516,Ginkgo,Ginkgo biloba,Medium,5.2 in.,Semi-mature,8 ft.,$597.01,,,
3703,277355,478ba3,41.784896885,-87.603990458,Ginkgo,Ginkgo biloba,Medium,5.3 in.,Semi-mature,8 ft.,$620.20,,,
3704,277356,478ba3,41.784896659,-87.603895375,Ginkgo,Ginkgo biloba,Medium,4.2 in.,Semi-mature,8 ft.,$389.47,,,
3705,277357,478ba3,41.784698687,-87.604130974,Oak-Bur,,Medium,5.6 in.,Semi-mature,8 ft.,$692.39,Quercus macrocarpa,,
3706,277358,478ba3,41.784621037,-87.604182915,Oak-Swamp White,Quercus bicolor,Medium,4 in.,Semi-mature,8 ft.,$403.73,,,
3707,277359,478ba3,41.784643415,-87.604109823,Oak-Swamp White,Quercus bicolor,Medium,4.7 in.,Semi-mature,8 ft.,$557.40,,,
3708,277360,478ba3,41.784665065,-87.603993314,Oak-Bur,,Medium,5 in.,Semi-mature,8 ft.,$551.97,Quercus macrocarpa,,
3709,277361,478ba3,41.784633773,-87.603802744,Oak-Swamp White,Quercus bicolor,Small,4.7 in.,Semi-mature,6 ft.,$557.40,,,
3710,277362,548931,41.784617678,-87.603727507,Oak-Swamp White,Quercus bicolor,Small,4 in.,Young,6 ft.,$403.73,,,
3711,277363,548931,41.784658825,-87.603625654,Oak-Bur,,Medium,4.6 in.,Young,6 ft.,$467.19,Quercus macrocarpa,,
3712,277364,478ba3,41.78471653,-87.603611682,Oak-Swamp White,Quercus bicolor,Small,5 in.,Semi-mature,6 ft.,$630.83,,,
3713,277365,478ba3,41.784749878,-87.603544191,Oak-Bur,,Small,5 in.,Semi-mature,6 ft.,$551.97,Quercus macrocarpa,,
3714,277366,478ba3,41.78459569,-87.603595133,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,13.2 in.,Semi-mature,15 ft.,"$2,747.88",,,
3715,277367,478ba3,41.784727117,-87.603241437,Hawthorn,Crataegus sp,Small,4 in.,Semi-mature,6 ft.,$353.26,,,
3716,277368,478ba3,41.784747819,-87.603151448,Hawthorn,Crataegus sp,Small,4 in.,Semi-mature,6 ft.,$353.26,,,
3717,277369,478ba3,41.784774165,-87.603192739,Hawthorn,Crataegus sp,Small,4 in.,Semi-mature,6 ft.,$353.26,,,
3718,277370,478ba3,41.784811121,-87.60318218,Hawthorn,Crataegus sp,Small,4.5 in.,Semi-mature,6 ft.,$447.10,,,
3719,277371,478ba3,41.784865462,-87.603674679,Elm,Ulmus sp,Medium,5.5 in.,Semi-mature,8 ft.,$667.89,,,
3720,277372,548931,41.7848786,-87.603598221,Elm,Ulmus sp,Small,4 in.,Young,6 ft.,$353.26,,,
3721,277373,548931,41.784881519,-87.60349877,Elm,Ulmus sp,Small,4.3 in.,Young,6 ft.,$408.24,,,
3722,277374,548931,41.784880815,-87.603422954,Elm,Ulmus sp,Small,4.5 in.,Young,6 ft.,$447.10,,,
3723,277375,548931,41.784882329,-87.603356239,Hackberry,Celtis occidentalis,Small,3.5 in.,Young,6 ft.,$309.10,,,
3724,277376,478ba3,41.784898703,-87.603280564,Elm,Ulmus sp,Medium,6.2 in.,Semi-mature,6 ft.,$848.71,,,
3725,277377,478ba3,41.784884915,-87.603199705,Elm,Ulmus sp,Medium,6.5 in.,Semi-mature,6 ft.,$932.83,,,
3726,277378,478ba3,41.784889279,-87.603127684,Elm,Ulmus sp,Medium,5.2 in.,Semi-mature,6 ft.,$597.01,,,
3727,277379,478ba3,41.784879145,-87.603049213,Elm,Ulmus sp,Medium,6 in.,Semi-mature,6 ft.,$794.84,,,
3728,277380,478ba3,41.784895398,-87.602990995,Elm,Ulmus sp,Medium,5.6 in.,Semi-mature,6 ft.,$692.39,,,
3729,277381,478ba3,41.785079417,-87.603130725,Beech-European,Fagus sylvatica,Small,4 in.,Semi-mature,6 ft.,$353.26,,,
3730,277382,478ba3,41.785028769,-87.603126298,Beech-European,Fagus sylvatica,Small,4 in.,Semi-mature,6 ft.,$353.26,,,
3731,277383,478ba3,41.784942536,-87.60312642,Beech-European,Fagus sylvatica,Small,4 in.,Semi-mature,6 ft.,$353.26,,,
3732,277384,478ba3,41.784940189,-87.603176191,Beech-European,Fagus sylvatica,Small,4 in.,Semi-mature,6 ft.,$353.26,,,
3733,277385,478ba3,41.784984727,-87.603205176,Beech-European,Fagus sylvatica,Small,4 in.,Semi-mature,6 ft.,$353.26,,,
3734,277386,478ba3,41.785023299,-87.603191391,Beech-European,Fagus sylvatica,Small,4 in.,Semi-mature,6 ft.,$353.26,,,
3735,277387,478ba3,41.785083494,-87.603189388,Beech-European,Fagus sylvatica,Small,4 in.,Semi-mature,6 ft.,$353.26,,,
3736,277388,548931,41.784749069,-87.602885837,Maple-Norway,Acer platanoides,Small,4.7 in.,Young,6 ft.,$298.61,,,
3737,277389,478ba3,41.784611455,-87.602866295,Maple-Sugar,Acer saccharum,Small,5.2 in.,Semi-mature,8 ft.,$487.36,,,
3738,277390,548931,41.785106081,-87.60202027,Maple-Freeman's,Acer x freemanii,Medium,4.5 in.,Young,8 ft.,$447.10,,,
3739,277391,478ba3,41.785152769,-87.601869412,Maple-Freeman's,Acer x freemanii,Medium,5.2 in.,Semi-mature,8 ft.,$597.01,,,
3740,277392,548931,41.785225781,-87.601988721,Filbert-Turkish,Corylus colurna,Small,2 in.,Young,4 ft.,$100.93,,,
3741,277393,548931,41.785300544,-87.601730249,Filbert-Turkish,Corylus colurna,Small,2 in.,Young,4 ft.,$100.93,,,
2540,277394,92c95b,41.785898885,-87.597112943,Hackberry,Celtis occidentalis,Small,3 in.,New planting,6 ft.,$227.10,,,
2544,277395,92c95b,41.78589401,-87.597521892,Hackberry,Celtis occidentalis,Small,3 in.,New planting,6 ft.,$227.10,,,
2545,277396,92c95b,41.785883132,-87.59782219,Hackberry,Celtis occidentalis,Small,3 in.,New planting,6 ft.,$227.10,,,
3546,277397,478ba3,41.785838416,-87.602322604,Maple-Sugar,Acer saccharum,Medium,5.6 in.,Semi-mature,10 ft.,$791.31,,,
3547,277398,478ba3,41.785757915,-87.603143372,Serviceberry,Amelanchier sp,Small,3.3 in.,Semi-mature,6 ft.,$240.44,,,
